X,Y,objectid,name,own,tmk,type
-159.352622793990662,21.958701688409267,1,Nawiliwili Beach Park,County,32004003,beach
-159.353332908575283,21.957991155562745,2,Nawiliwili Beach Park,County,32004003,beach
-159.589075932938385,21.915643353142983,3,Hanapepe Heights House Lots Park,State,18011023,
-159.331718995997392,21.993043547994684,4,Ahukini Recreation Pier State Park,State,37002011,state
-159.362571663844705,21.950095772848361,5,Niumalu Beach Park,County,32002001,beach
-159.560583195342389,21.89921657531584,6,park,private,22001004,
-159.447059175319538,22.223830152245469,7,Anini Beach Park,County,53005005,beach
-159.566348018181003,22.21981902635931,8,Haena Beach Park,County,59005019,beach
-159.49661275991599,22.213061046957449,9,Hanalei Beach Park,County,55001004,beach
-159.405652623613406,22.212394938012146,10,Kilauea Park,County,52008054,
-159.497654258875542,22.206713191337975,11,Hanalei Beach Park,County,55002019,beach
-159.501696891485921,22.203368722773568,12,Waioli Beach Park,State,55003021,beach
-159.503229904570134,22.202638350862973,13,Waioli Beach Park,State,55004002,beach
-159.506931665854495,22.202278884549951,14,Waioli Beach Park,State,55005020,beach
-159.299953156606108,22.14584037365978,15,Anahola Beach Park,State DHHL,48014006,beach
-159.306769603949391,22.136543728217124,16,park,State DHHL,48020067,
-159.347404148298978,22.09909567926012,17,Gore Park,County,46011004,
-159.314817874950251,22.085607081917512,18,Gore Park,State,46029001,
-159.352222515075312,21.99562390944936,19,Hanamaulu Park,County,37003009,
-159.341980538671493,21.993522154546778,20,Hanamaulu Beach Park,County,37003008,beach
-159.365280455737548,21.974484130651895,21,Lihue Park,State,36002003,
-159.364376092197546,21.971516172144948,22,park,County,36009038,
-159.373189079458825,21.970830340213631,23,park,County,36010054,
-159.393493641468865,21.967552509759415,24,park,County,33004020,
-159.523577768435274,21.929325766070615,25,Kalawai Park,County,24005013,
-159.526707206587645,21.925146457113488,26,Kalaheo Multipurpose & Recreation Center,State,23003008,
-159.522638494486586,21.922299894686994,27,Kalaheo Multipurpose & Recreation Center,County,23011001,
-159.528391665560378,21.915833009731323,28,Kukuiolono Park and Golf Course,private,23005008,
-159.4648928773872,21.907787377247669,29,Koloa Park,County,28005004,
-159.493811177590374,21.885436545835724,30,Spouting Horn Park,County,26003058,
-159.493326304454484,21.884825806557782,31,Spouting Horn Park,A&B Hawaii Inc.,26003019,
-159.761650629725636,22.082206010573287,32,Polihale State Park,State,12002024,state
-159.72296757062054,21.969478166629425,33,Kekaha Beach Park,State,13003001,beach
-159.716653153579529,21.970793303643823,34,Kekaha Playground,County,13002057,
-159.717736707482715,21.969460390478481,35,Kekaha Beach Park,County,13001002,beach
-159.66206044279707,21.957777590920731,36,public park,County,16004012,
-159.665636785173831,21.952918261556064,37,Waimea River Park,State,16006001,
-159.663629516996053,21.951395104021415,38,Russian Fort Elizabeth State Park,State,17005003,state
-159.588368811683068,21.909942565095701,39,Hanapepe Playground,State,19005048,
-159.593754873685981,21.905604769604341,40,Hanapepe Park,State,19009001,
-159.608199007284725,21.900451503127751,41,Salt Pond Park,State,18008043,
-159.592442351452945,22.200578541188438,42,Na Pali Coast State Park,State,,state
-159.645318611991826,22.171917518559685,43,Na Pali Coast State Park,State,59001002,state
-159.642529983002305,22.132424480368357,44,Kokee State Park,State,14001013,state
-159.671666047558546,22.082086689522139,45,Waimea Canyon State Park,State,14001002,state
-159.312165855665398,22.082198116637421,46,Kapaa Beach Park,State,45013001,beach
-159.313778165823265,22.078981084983216,47,Kapaa Beach Park,State,45012001,beach
-159.320158833473243,22.078773579480863,48,Kapaa New Park,State,45015032,
-159.313847838898425,22.079806858266252,49,Kapaa Beach Park,State,45012015,beach
-159.314790614365933,22.077664554415115,50,Kapaa Beach Park,County,45011045,beach
-159.316019407596769,22.077342868966468,51,Kapaa Park,County,45011006,
-159.316820816044896,22.075534648651537,52,Kapaa Beach Park,County,45011001,beach
-159.317274240083464,22.074029148891444,53,Kapaa Beach Park,State,45008001,beach
-159.317262834870576,22.072580545917855,54,Kapaa Beach Park,State,45007001,beach
-159.31672847323955,22.070103377039089,55,Kapaa Beach Park,State,45002001,beach
-159.367621841149258,22.056848380671912,56,Wailua Homesteads Park,County,42003018,
-159.363506403878148,22.041682290615139,57,Wailua River State Park,State,,state
-159.343275409093536,22.055450986809358,58,park,State,41016042,
-159.32878537080677,22.051667981012553,59,Waipouli Beach Park,State,43002001,beach
-159.339719974073859,22.049279319206907,60,,,,
-159.348264454347913,22.04899631064761,61,,,,
-159.343805511011368,22.047438964557319,62,,,,
-159.352420514586953,22.046199931432682,63,,,,
-159.360595115181098,22.044145430878942,64,,,,
-159.338863549297912,22.04366768472913,65,Wailua River State Park,State,,state
-159.35723523466902,22.04394590140695,66,,,,
-159.335845192116579,22.043157194548186,67,Wailua River State Park,State,,state
-159.367732782262522,22.036510331353039,68,,,,
-159.365100055037715,22.035086352567319,69,,,,
-159.340124001804043,22.027487843905156,70,Lydgate State Park,State,39002004,state
-159.363255123898398,21.992863550040333,71,Laukona Park,County,38013110,
-159.369716444029365,21.984545080230532,72,Isenberg Park,County,38015024,
-159.38981373502267,21.965422093079201,73,park,County,33005008,
-159.669177389898465,21.956589840931272,74,Captain Cooks Memorial Park,County,16010005,
-159.670541158253002,21.95510257026157,75,Waimea State Recreation Pier,State,,
-159.522993466514492,21.940534873363735,76,Wahiawa Mauka State Park Reserve,State,,state
-159.583078146063855,21.905032612587629,77,Eleele Park,County,21004049,
-159.473720575938302,21.881639246861276,78,Kuhio Memorial Park,private,26006002,
-159.453627415071708,21.873139976020148,79,Poipu Pavillion,County,28017001,
-159.581609683739629,22.221665362839452,80,Haena State Park,State,59008018,state
-159.586422393922589,22.215473886598105,81,Haena State Park,State,,state
-159.584889649241973,22.219624677076041,82,,,,
-156.05607063085003,20.671154524862626,83,,,,
-156.05836706213907,20.670658864077804,84,,,,
-156.117546710107689,20.77230348570318,85,Hanawi Natural Area Reserve,State,,natural area reserve
-156.167087096467185,20.722981947211778,86,Haleakala National Park,Federal,,national
-155.998892899029272,20.784273681207964,87,Wainapanapa State Park,State,,
-156.426360792583921,20.610708540393532,88,Ahihi-Kinau Natural Area Reserve,State,,natural area reserve
-156.607923910013426,20.921668376021223,89,Honokowai Natural Area Reserve,State,,natural area reserve
-156.614099314815491,20.889306017657038,90,West Maui Natural Area Reserve,State,,natural area reserve
-156.611649482838544,20.84090817046004,91,Lihau Natural Area Reserve,State,,natural area reserve
-156.499189241406214,20.93200178615384,92,Waihee Beach Park,State,,beach
-156.301873092724833,20.923971714295178,93,Valley Isle Memorial Park,State,,
-156.477855048865337,20.881615270339097,94,Kahului Park,County,38007097,
-156.169784093897391,20.870983404485873,95,Kaumahina State Wayside Park,State,,wayside
-156.502948380988528,20.852862453046367,96,park,State,,
-156.460805141644926,20.776193732664513,97,Maipoina Oe Iau Beach Park,State,,beach
-156.49308545694953,20.90854489061882,98,Paukukalo Park,private,33005086,
-156.478976235682183,20.897330895507164,99,Kahului Harbor Park,State,37001021,
-156.685030727273329,20.902387873317277,100,Wahikuli State Wayside Park,State,45021007,wayside
-156.650491453896109,21.004605453455628,101,DT Fleming Beach Park,private,42004016,beach
-156.686506221800443,20.954660202288377,102,Honokowai Beach Park,State,44001046,beach
-156.35886679976835,20.933228353692819,103,Hookipa Park,State,25004025,
-156.510169117517961,20.929918681868788,104,park,private,32012002,
-156.493198546757043,20.923855500288763,105,Waiehu Beach Pavilion,State,32013019,beach
-156.392211790889121,20.912754059941317,106,Baldwin Park,private,25005046,
-156.436856141972413,20.901582415270465,107,Kanaha Beach Park,State,38001119,beach
-156.490913205309681,20.899188113711354,108,Papohaku Park,County,34030015,
-156.509182511880056,20.896037853428492,109,park,County,33004043,
-156.488682536972362,20.89274249418958,110,Wailuku War Memorial Center,County,48007055,
-156.485532373025706,20.894468152218256,111,Maui Zoological & Botanical Gardens,County,38007127,
-156.683491744359145,20.896267324023565,112,Wahiku Park,State,45027001,
-156.509092535161841,20.888750066202562,113,Mokuhau Park,County,34035057,
-156.683331523637747,20.890942146180063,114,Wahiku Terrace Park,County,45030016,
-156.500191334199059,20.886317681482495,115,Wells Park,State,34011002,
-156.535157395539869,20.882796160192175,116,Kepaniwai Park,County,33003001,
-156.461225928956679,20.881516056193369,117,Kamalii Park,County,38010013,
-156.544996413553861,20.880985094150329,118,Iao Valley State Park,State,33003012,
-156.67300916970791,20.878745444538502,119,park,County,46026040,
-156.482158085085416,20.873785072302752,120,Pompaiki Park,County,38069005,
-156.674755852107154,20.869256696320459,121,Maluulu O Lele Park,State,46007002,
-156.31762657788164,20.851753021367291,122,Makawao Park,County,24006005,
-156.139985531734851,20.839769133698489,123,Wailua Valley Lookout Park,State,11008024,
-156.343924091980597,20.839116888610899,124,park,County,23009026,
-155.983583671595312,20.755131544630043,125,Hana Park,State,14004032,
-156.332471298552861,20.742117189119821,126,Rice Memorial Park,County,22006067,
-156.453801576667018,20.732439120536849,127,Kalama Park,State,39005052,
-156.447339951747438,20.720987085812975,128,Kamaole Beach Park No. 1,State,39005030,beach
-156.353759886349252,20.705837557216789,129,park,State,22003031,
-156.446413819734431,20.716370777331733,130,Kamaole Beach Park No. 2,State,39005029,beach
-156.445798693060397,20.713133757703442,131,Kamaole Beach Park No. 3,State,39004048,beach
-158.010569799569595,21.695532079802327,132,Kawela Bay Beach Park,Other,57006022,beach
-158.019213577378451,21.693256996521907,133,Waialee Beach Park,City,57005013,beach
-158.025284231697299,21.688637910813576,134,Waialee Beach Park,State,58001015,beach
-158.020497709537551,21.691957012906418,135,Waialee Beach Park,State,58001041,beach
-158.028072901042776,21.687547276325699,136,doughnut,doughnut,58001021,null
-158.02922053948987,21.687122491527482,137,Waialee Beach Park,City,58001017,beach
-158.029586123401913,21.686837783409064,138,Waialee Beach Park,City,58001016,beach
-158.030234981768672,21.68557013704546,139,Waialee Beach Park,State,58001010,beach
-158.031034194393442,21.684490775526307,140,Waialee Beach Park,Other,58006007,beach
-157.94352056705813,21.679227123192778,141,Kahuku Golf Course,Other,56002016,golf course
-158.037376196569483,21.68074444561201,142,Sunset Point Beach Park,City,58003039,beach
-158.039073561363921,21.676854413802406,143,Sunset Beach Park,State,59001038,beach
-158.037281334611492,21.680384877462931,144,Oopuola Street,Other,59001,road
-158.035989338166871,21.678372383630311,145,Sunset Beach Park,City,59001037,beach
-158.038392206652702,21.678392794590071,146,Kahauola Street,Other,59001,road
-157.950382521373001,21.676349543102383,147,Kahuku District Park,Other,56006015,district
-157.949210547730843,21.676863706421805,148,Kahuku District Park,City,56006023,district
-158.038690258169936,21.677084818069375,149,Huelo Street,Other,59001,road
-157.950532454025989,21.675332087082882,150,Kahuku District Park,City,56006011,district
-158.038996253249849,21.674399484585535,151,Sunset Beach Support Park,Other,59015011,beach
-158.039268222600214,21.674105227575641,152,Sunset Beach Support Park,City,59015010,beach
-158.04360812977373,21.671038519684885,153,Pupukea Beach Park,City,59002072,beach
-158.048473858699793,21.667619776138366,154,Sunset Beach Park,State,59001038,beach
-158.044050936121408,21.671214923793016,155,Ke Nui Road A,Other,59002,road
-158.045444554438433,21.670104942542618,156,Ke Nui Road B,Other,59002,road
-158.046015156069387,21.668857058437887,157,Pupukea Beach Park,City,59019052,beach
-158.046701376296681,21.668851912701083,158,Ke Nui Road C,Other,59019,road
-158.047870352080338,21.667541883441057,159,Ke Nui Road D,Other,59019,road
-158.049978876485937,21.665261471458891,160,Pupukea Beach Park,State,59020053,beach
-158.049197827762725,21.666372714376401,161,Ke Nui Road E,Other,59020,road
-158.050788893208846,21.665071776688645,162,Ehukai Beach Park,City,59020022,beach
-158.05037865584535,21.664078097079205,163,Sunset Beach Neighborhood Park,City,59005070,neighborhood
-158.051118285764829,21.664764227145213,164,Ehukai Beach Park,Other,5902023,beach
-158.050795120324153,21.664491430292159,165,Pupukea Beach Park,City,59020061,beach
-158.051829294460987,21.664013922800518,166,Ke Nui Road F,Other,59020,road
-157.93035161917129,21.658725077157346,167,Malaekahana State Recreation Area,State,,recreation area
-158.053077984892639,21.662783343859797,168,Ke Nui Road G,Other,59020,road
-158.054772808760049,21.660936486113822,169,Banzai Rock,Other,59003031,road
-158.0547439928404,21.660170775832778,170,Banzai Rock Beach Support Park,City,59005015,beach
-158.058290675355437,21.657196076998762,171,Pupukea Beach Park,City,59003053,beach
-158.05667099134584,21.659666618170849,172,Ke Waena Road,Other,59003000,road
-158.062130448123867,21.654173323686688,173,Pupukea Beach Park,State,59003032,beach
-158.057223898126409,21.657682439179645,174,Kahawai Beach Support Park,Other,59007021,beach
-158.059528378941877,21.655872859623845,175,Ke Iki Road C,Other,59003,road
-158.060529443109004,21.654435420365314,176,Ke Iki Road B,Other,59003,road
-158.061170489274332,21.652817586460081,177,Ke Iki Road A,Other,59003,road
-158.06301526200906,21.649885400673075,178,Pupukea Beach Park,State,59004019,beach
-157.913881684163897,21.648237346333172,179,Laie Point State Wayside,State,,wayside
-157.919175438929415,21.645043662571574,180,Kamehameha Highway,City,55002073,road
-158.060600249387193,21.640556260653138,181,Waimea Bay Beach Park,City,59005019,beach
-158.059377856674388,21.641683142587951,182,Puu O Mahuka State Monument,State,59005068,monument
-158.062704393541026,21.639233307824146,183,Waimea Bay Beach Park,City,61001003,beach
-158.069781451959784,21.633809703666085,184,Uppers Beach Park,Other,61003027,beach
-157.920926412524949,21.632175311605462,185,Laie Beach Park,City,55001048,beach
-157.921233563136923,21.631147479722056,186,Laie Beach Park,City,55001049,beach
-157.921590760945776,21.630372924385114,187,Laie Beach Park,State,55001050,beach
-158.073798626958961,21.628228984684345,188,Leftovers Beach Park,Other,61012028,beach
-158.073769909833146,21.62799847388245,189,Leftovers Beach Park,Other,61012029,beach
-157.918817386206513,21.624103165471528,190,Kokololio Beach Park,City,55001002,beach
-158.080373927334421,21.623129811859322,191,Kawailoa Beach Park,Other,61008017,beach
-158.080486093223442,21.622868465110017,192,Kawailoa Beach Park,Other,61008018,beach
-158.080987468665143,21.621794003966325,193,Chun's Reef Beach Support Park,State,61008026,beach
-158.085803431390815,21.61771443119661,194,Laniakea Beach Support Park,Other,61005014,beach
-157.91106090255289,21.612141467101296,195,Hauula Beach Park,State,54002022,beach
-158.094439329109974,21.612795092020285,196,Papailoa Road,Other,61004091,road
-157.909885322536496,21.610374484316544,197,Hauula Beach Park,State,54001032,beach
-157.909421372933707,21.609845236518698,198,Hauula Beach Park,Other,54001033,beach
-157.909477381680773,21.609703333199786,199,Hauula Beach Park,City,54001064,beach
-157.909265502464905,21.609295439607685,200,Hauula Beach Park,City,54001035,beach
-157.909085795470304,21.609025515780893,201,Hauula Beach Park,City,54001036,beach
-157.908850756745352,21.608646826944419,202,Hauula Beach Park,City,54001038,beach
-157.910574446756812,21.608333007597942,203,Hauula Community Park,State,54001050,community
-157.910371063221959,21.607999695259146,204,Hauula Community Park,City,54001014,community
-157.910205771525796,21.607820199556471,205,Hauula Community Park,State,54001008,community
-157.909479833760855,21.607607646193259,206,Hauula Community Park,State,54001010,community
-157.910271297016635,21.607777723673241,207,Hauula Community Park,State,54001039,community
-157.910440513138496,21.607514617827658,208,Hauula Community Park,City,54001009,community
-157.908971001863222,21.60686582519152,209,Hauula Community Park,City,54009007,community
-157.910024677148357,21.607493809090329,210,Hauula Community Park,State,54001040,community
-157.909725009281203,21.607279552121941,211,Hauula Community Park,City,54001002,community
-157.908440741780083,21.606887165424958,212,Hauula Community Park,State,54009008,community
-157.909867959455312,21.607056923195888,213,Hauula Community Park,State,54001001,community
-157.905827797134862,21.607111527242061,214,Hauula Beach Remnant,City,54010005,road
-157.909111948529159,21.606347345935863,215,Hauula Community Park,City,54008019,community
-157.90926353532933,21.606743548555102,216,Hauula Community Park,State,54008022,community
-157.909471819804537,21.60634294525472,217,Hauula Community Park,City,54008018,community
-157.911315571576807,21.581768434986397,218,Sacred Falls State Park,State,,State
-158.103191907791825,21.599754618603857,219,Haleiwa Beach Park,City,62001002,beach
-157.89777385567217,21.598413523030249,220,doughnut,doughnut,,null
-157.896875258691949,21.598208782472227,221,Kaluanui Road,City,53010030,road
-158.102789339747858,21.598273135729229,222,Haleiwa Beach Park Mauka,City,62003022,beach
-158.102808932561544,21.597839614496127,223,Haleiwa Beach Park Mauka,City,62003020,beach
-158.102935578076824,21.597375053315364,224,Haleiwa Beach Park Mauka,City,62003019,beach
-158.102659791796015,21.597355491878179,225,Haleiwa Beach Park Mauka,City,62003017,beach
-158.102739777473857,21.596723544826101,226,Haleiwa Beach Park Mauka,City,62003038,beach
-158.108219421571619,21.592863829200137,227,Haleiwa Alii Beach Park,City,66002001,beach
-158.116082851122002,21.586929705876695,228,Kaiaka Bay Beach Park,City,66007007,beach
-158.137584134778052,21.583796040328682,229,Au Street A,Other,68011042,road
-158.139674404015665,21.583396304964449,230,Aweoweo Beach Park,City,68011038,beach
-158.139937568632519,21.583296096571438,231,Aweoweo Beach Park,City,68011037,beach
-158.140168716001568,21.583200233245243,232,Aweoweo Beach Park,City,68012054,beach
-158.140515228528812,21.583091440768783,233,Aweoweo Beach Park,City,68012053,beach
-158.142812939760944,21.582722157051531,234,Au Street B,Other,68012041,road
-158.187139829670627,21.581536844105692,235,Mokuleia Beach Park,City,68002001,beach
-158.192632908692872,21.581563692492288,236,Mokuleia Beach Park,Other,68002012,beach
-158.130135681070755,21.581761291932782,237,Waialua Beach Road,City,67014042,road
-158.183893082196761,21.581060185556847,238,Mokuleia Beach Park,City,68002001,beach
-158.155322306527466,21.580285692983992,239,Crozier Drive,Other,68004003,road
-158.177793658575695,21.58013573277147,240,Hoomana Place,City,68010012,road
-158.166129008645441,21.578231926485184,241,Makaleha Beach Park,Other,68003039,beach
-158.154763442434046,21.579749833519006,242,Crozier Drive Brow Parking,Other,68013066,road
-157.88240579971648,21.577144435956637,243,Punaluu Beach Park,State,53002031,beach
-158.169655913487674,21.578672207700386,244,Makaleha Beach Park,Other,68003017,beach
-157.883881424778934,21.577651293544619,245,Punaluu Beach Park,Other,53002028,beach
-158.1224640453961,21.576854124073137,246,Waialua District Park,City,67001047,district
-158.123200547797012,21.576033808784452,247,Waialua District Park,City,67001044,district
-158.242167079040513,21.554878410378848,248,Kaena Point State Park,State,,State
-157.883692005233513,21.532595266982337,249,Kahana Valley State Park,State,,State
-158.119542826992756,21.566998019660833,250,Kamananui Neighborhood Park,City,67006019,neighborhood
-157.853647755052464,21.556837938632977,251,Swanzy Beach Park,City,51012011,beach
-157.855898270737214,21.557391113155024,252,Makaua Beach Park,City,51003003,beach
-157.846584854092555,21.54915574145998,253,Kaaawa Beach Park,City,51002025,beach
-157.846475110507896,21.545862512627433,254,Kaaawa Beach Park,City,51009028,beach
-157.846162747209775,21.545449303709372,255,Kaaawa Beach Park,City,51009027,beach
-157.845854109917724,21.545099351543143,256,Kalaeoio Beach Park,City,51009009,beach
-158.230310747044513,21.535792959786885,257,Kaena Point State Park,State,,State
-158.229084794600908,21.533212521397704,258,Kaena Point State Park,State,,State
-158.228719850734308,21.528955705054347,259,Kaena Point State Park,State,,State
-158.228260532300482,21.524971750270254,260,Kaena Point State Park,State,,State
-157.838609503036366,21.513113870546821,261,Kualoa Regional Park,City,49004001,regional/cultural
-158.019383227631494,21.511463614159688,262,Whitmore Community Park,State,71006077,community
-157.840803046265705,21.508734448091175,263,Kualoa Regional Park,City,49003044,regional/cultural
-158.019682206439199,21.510787811217572,264,Whitmore Neighborhood Park,City,71004023,neighborhood
-158.027188681599739,21.509907954085502,265,Kahi Kani Neighborhood Park,City,71009064,neighborhood
-157.999500271983692,21.506146665890459,266,Iliahi Neighborhood Park,City,75027002,neighborhood
-157.863538808355798,21.501368853400553,267,Waiahole/Waikane Nature Preserve,Other,48014004,nature pres/marsh
-158.002964555048209,21.505907635159417,268,Alahula Square,City,75012065,sq/ente/tri/prom
-158.036311000812702,21.504716492364437,269,Kukaniloko Birthstones State Monument,State,,monument
-158.229418583171025,21.492938265604703,270,Keaau Beach Park,State,83001001,beach
-158.019173744710571,21.50176202923225,271,Wahiawa Botanical Garden,State,74017001,botantical garden
-157.857785581054515,21.494953776975539,272,Waiahole/Waikane Nature Preserve,Other,48006008,nature pres/marsh
-158.022572866969909,21.50051264962654,273,Wahiawa District Park,City,74008002,district
-158.02356625344305,21.499565354583389,274,Wahiawa District Park,City,74008005,district
-158.024118418700908,21.499367568031349,275,Wahiawa District Park,City,74008009,district
-157.848736297447999,21.492341599748098,276,Waiahole/Waikane Nature Preserve,Other,48003001,nature pres/marsh
-157.850193960827625,21.493627703612621,277,Waiahole/Waikane Nature Preserve,Other,48003016,nature pres/marsh
-157.852067380972244,21.492445919159589,278,Waiahole/Waikane Nature Preserve,Other,48004004,nature pres/marsh
-157.848834126925851,21.49370863723145,279,Waiahole/Waikane Nature Preserve,Other,48003012,nature pres/marsh
-157.848364078165275,21.493337257761855,280,Waiahole/Waikane Nature Preserve,Other,48003020,nature pres/marsh
-157.853346340737176,21.492906430067425,281,doughnut,doughnut,48004003,null
-158.023694364839571,21.491035577086613,282,Wahiawa State Freshwater Park,State,76001006,
-158.037842651903617,21.494211792641551,283,Kaala Neighborhood Park,City,73019013,neighborhood
-157.848883828958833,21.493372472397066,284,Waiahole/Waikane Nature Preserve,Other,48003042,nature pres/marsh
-157.847202890289481,21.492861716350045,285,Waiahole/Waikane Nature Preserve,Other,48003013,nature pres/marsh
-157.856961163596338,21.491675598513311,286,doughnut,doughnut,48006010,null
-157.847846346314839,21.491820513489099,287,Waiahole/Waikane Nature Preserve,Other,48003014,nature pres/marsh
-157.849108029122505,21.491637276643047,288,Waiahole/Waikane Nature Preserve,Other,48003021,nature pres/marsh
-157.848910974177443,21.490919985779701,289,Waiahole/Waikane Nature Preserve,Other,48003022,nature pres/marsh
-157.853602394629945,21.489793780733908,290,doughnut,doughnut,,null
-157.84929583727336,21.489542734772762,291,Waiahole/Waikane Nature Preserve,Other,48003015,nature pres/marsh
-157.849579316744752,21.490086721862696,292,Waiahole/Waikane Nature Preserve,Other,48003015,nature pres/marsh
-157.849581069587174,21.488329659448098,293,Waiahole Beach Park,City,48002008,beach
-157.849000748703105,21.486717632445789,294,Waiahole Beach Park,City,48002009,beach
-157.848566315295045,21.48603935252774,295,Waiahole Beach Park,State,48002010,beach
-157.847723264544612,21.485159501486386,296,Waiahole Beach Park,City,48002011,beach
-157.84705370817494,21.48469414262695,297,Waiahole Beach Park,State,48002012,beach
-157.845056784343683,21.483571391090415,298,Waiahole Beach Park,City,48002001,beach
-157.842568915211416,21.48419549212888,299,Waiahole Beach Park,City,48002007,beach
-157.842950821976018,21.480679512911163,300,Waiahole/Waikane Nature Preserve,Other,48001010,nature pres/marsh
-157.843973896885785,21.482969900039684,301,doughnut,doughnut,48002006,null
-158.230387806849222,21.482365171931761,302,Makau Street B,Other,84010017,road
-157.991286661763894,21.47647887078757,303,Mililani Mauka Community Park,Other,95002033,community
-158.219399078621791,21.477863157521945,304,Makaha Beach Park,City,84002047,beach
-158.227048637432745,21.478912364294544,305,Makau Street A,Other,84009017,road
-158.221427539529486,21.477477352776695,306,Makaha Beach Park,City,84001012,beach
-158.212845895168869,21.471332003651519,307,Makaha Community Park,City,84025011,community
-158.005682955898664,21.469446124195134,308,Mililani Mauka District Park,Other,95049020,district
-158.218429584568639,21.471218130018361,309,Upena Street,Other,84007012,road
-158.215315810397612,21.465441568068318,310,Moua Street,City,84005012,road
-158.022898868966337,21.463607517283997,311,Melemanu Neighborhood Park,City,95012031,neighborhood
-158.000115907795163,21.461239354096747,312,Kaomaaiku Neighborhood Park,City,95001068,neighborhood
-158.013012303029257,21.460261092721559,313,Kipapa Neighborhood Park,City,95021002,neighborhood
-157.839402299685531,21.459949620269025,314,Kahaluu Regional Park,City,47011011,regional/cultural
-157.84035420973288,21.459777819187373,315,Kahaluu Regional Park,City,47012013,regional/cultural
-157.832287323544676,21.459461879810604,316,Laenani Neighborhood Park,City,47010017,neighborhood
-157.841191081526659,21.458365339992714,317,Kahaluu Regional Park,Other,47012012,regional/cultural
-158.21314900216521,21.460731039339016,318,Mauna Lahilahi Botanical Garden,City,84001008,12
-158.207593017136134,21.460368392312489,319,Mauna Lahilahi Beach Park,City,84001001,beach
-158.004373210693217,21.458649328923787,320,Makaunulau Community Park,City,95033093,community
-157.842538050052269,21.457733288927983,321,Kahaluu Regional Park,State,47012011,regional/cultural
-157.843181811583179,21.45801101970871,322,Kahaluu Regional Park,City,47012028,regional
-157.843135423802323,21.457622249102968,323,Kahaluu Regional Park,State,47012017,regional
-157.843197111050017,21.456913530387077,324,Kahaluu Regional Park,City,47012019,regional/cultural
-157.844098014361663,21.456858791047686,325,Kahaluu Regional Park,City,47012024,regional/cultural
-157.841980733551196,21.455904619007722,326,Kahaluu Regional Park,City,47012018,regional/cultural
-158.205847481971801,21.459341489368597,327,Mauna Lahilahi Beach Park,City,85018002,beach
-158.206100850635465,21.45955951946177,328,Mauna Lahilahi Beach Park,State,85018003,beach
-158.205078928006742,21.458910968243011,329,Mauna Lahilahi Beach Park,State,85018001,beach
-157.841955551681679,21.456877824858481,330,Kahaluu Regional Park,City,47012016,regional/cultural
-158.16466572032914,21.457919493275504,331,Kaupuni Neighborhood Park,State,85032039,neighborhood
-158.004001906112677,21.457282968054674,332,Makaunulau Community Park,City,95032032,community
-158.204021872281146,21.458402284223073,333,Mauna Lahilahi Beach Park,City,85017022,beach
-158.204488389384295,21.458357059333672,334,Mauna Lahilahi Beach Park,City,85017007,beach
-157.842700374876557,21.455661179932306,335,Kahaluu Regional Park,State,47012002,regional/cultural
-157.841204095186043,21.455881164870767,336,Kahaluu Regional Park,City,47012001,regional/cultural
-158.204179495393447,21.458145541364335,337,Mauna Lahilahi Beach Park,City,85017006,beach
-158.011634364995217,21.455835258130939,338,Mililani Waena Neighborhood Park,City,95001050,neighborhood
-158.203688894687446,21.457738917787985,339,Mauna Lahilahi Beach Park,State,85017005,beach
-158.203095731422508,21.457225649682666,340,Mauna Lahilahi Beach Park,City,85017004,beach
-158.202760805496609,21.456810726793893,341,Mauna Lahilahi Beach Park,State,85017003,beach
-158.202530969874829,21.456482131188817,342,Mauna Lahilahi Beach Park,City,85017002,beach
-158.202417473786966,21.456278313596158,343,Mauna Lahilahi Beach Park,City,85017001,beach
-157.854947856194741,21.451594572394338,344,Waihee Valley Nature Park,City,47006010,nature pres/marsh
-158.019091572729195,21.453426275131921,345,Mililani Neighborhood Park,City,95022001,neighborhood
-157.853927663948667,21.449015213735645,346,Waihee Valley Nature Park,City,47006022,nature pres/marsh
-158.197961522079368,21.45267944421478,347,Waianae Regional Park,State,85002011,regional/cultural
-158.008534431498788,21.450269972858639,348,Mililani Town Center Neigh. Park,City,95048049,neighborhood
-158.19395671486896,21.449891107639086,349,Waianae Regional Park,State,85002049,regional/cultural
-158.194433279429347,21.449220328690437,350,Waianae Regional Park,City,85002001,regional/cultural
-158.186046573797142,21.448206225122419,351,Pililaau Community Park,City,85001060,community
-158.192785309010389,21.449246258409715,352,Waianae Regional Park,City,85013011,regional/cultural
-158.018829211442068,21.445497218252623,353,Hokuahiahi Neighborhood Park,City,94005038,neighborhood
-158.188890004844353,21.445778439245153,354,Pokai Bay Beach Park,Other,85001,beach
-158.189344368667321,21.441599843802816,355,Pokai Bay Beach Park,State,85001062,beach
-158.189214704943083,21.444650679419119,356,Pokai Bay Beach Park,City,85001008,beach
-157.808984530796835,21.441559699734476,357,Heeia State Park,State,46005009,State
-158.02357255252204,21.443343152474675,358,Kamaio Neighborhood Park,City,94108049,neighborhood
-158.188492313212691,21.444075733608432,359,Pokai Bay Beach Park,City,85011027,beach
-158.018758537812289,21.440828391580538,360,Mililani District Park,City,94005041,district
-158.188451725403297,21.443454402840707,361,Pokai Bay Beach Park,City,85008036,beach
