X,Y,objectid,feature_id,elev_in_m,elev_in_ft,map_name,feature_name,feature_class,state_alpha,state_numeric,county_name,county_numeric,primary_lat_dms,prim_long_dms,prim_lat_dec,prim_long_dec,source_lat_dms,source_long_dms,source_lat_dec,source_long_dec,date_created,date_edited
-155.163023396317925,19.936103220764611,7488,1854135,,,Papaaloa,Kaʻoheiki Stream (historical),Stream,HI,15,Hawaii,1,195610N,1550947W,19.9360685,-155.1630162,195550N,1551012W,19.930501,-155.170011,2000-03-20T00:00:00.000Z,2018-09-01T00:00:00.000Z
-158.01311955054959,21.384108071021995,7489,1854137,3,10,Waipahu,Waipahu Stream (historical),Stream,HI,15,Honolulu,3,212303N,1580047W,21.3840524,-158.0131388,212303N,1580047W,21.384052,-158.013139,2000-03-20T00:00:00.000Z,2012-12-03T00:00:00.000Z
-156.700022068438813,20.933299767051711,7490,1854155,0,0,Lanai North OE E,Kaanapali Landing,Locale,HI,15,Maui,9,205600N,1564200W,20.9333333,-156.7,,,,,2000-03-21T00:00:00.000Z,
-156.166684833033628,20.700083237541371,7491,1854156,1999,6558,Kaupo,Kaupō,Civil,HI,15,Maui,9,204200N,1561000W,20.7,-156.1666667,,,,,2000-03-21T00:00:00.000Z,
-159.774590014488155,22.037730490254837,7492,1854158,3,10,Kekaha,Mana Swamp,Swamp,HI,15,Kauai,7,220216N,1594629W,22.0376586,-159.7746152,,,,,2000-03-21T00:00:00.000Z,2012-08-29T00:00:00.000Z
-157.050000960656888,21.166698101258536,7493,1854159,248,814,Kaunakakai,Pālāʻau,Civil,HI,15,Maui,9,211000N,1570300W,21.1666667,-157.05,,,,,2000-03-21T00:00:00.000Z,
-159.679069514899879,21.96851505522832,7494,1854160,14,46,Kekaha OE S,Waimea Ditch,Canal,HI,15,Kauai,7,215807N,1594045W,21.96848,-159.67911,,,,,2000-03-21T00:00:00.000Z,2012-08-22T00:00:00.000Z
-158.030819704557473,21.344313184695434,7495,1867249,12,39,Ewa,ʻEwa Gentry,Populated Place,HI,15,Honolulu,3,212039N,1580151W,21.3441667,-158.0308333,,,,,2000-05-15T00:00:00.000Z,2008-04-21T00:00:00.000Z
-158.039608736307827,21.341139348872701,7496,1867250,15,49,Ewa,ʻEwa Villages,Populated Place,HI,15,Honolulu,3,212028N,1580223W,21.3411081,-158.0396605,,,,,2000-05-15T00:00:00.000Z,2012-10-04T00:00:00.000Z
-157.92168930245407,21.379530435727901,7497,1867251,54,177,Waipahu,Hālawa,Populated Place,HI,15,Honolulu,3,212246N,1575518W,21.3794444,-157.9216667,,,,,2000-05-15T00:00:00.000Z,2008-04-21T00:00:00.000Z
-154.915704132090269,19.543101767399683,7498,1867252,78,256,Pahoa North,Hawaiian Beaches,Populated Place,HI,15,Hawaii,1,193235N,1545457W,19.5430556,-154.9158333,,,,,2000-05-15T00:00:00.000Z,2008-04-21T00:00:00.000Z
-155.765002151731267,19.06872749033268,7499,1867253,480,1575,Pohue Bay,Hawaiian Ocean View,Populated Place,HI,15,Hawaii,1,190407N,1554554W,19.0686111,-155.765,,,,,2000-05-15T00:00:00.000Z,2008-04-21T00:00:00.000Z
-154.973077178052506,19.593333178810354,7500,1867254,45,148,Pahoa North,Hawaiian Paradise Park,Populated Place,HI,15,Hawaii,1,193536N,1545823W,19.5933333,-154.9730556,,,,,2000-05-15T00:00:00.000Z,2008-04-21T00:00:00.000Z
-156.654916488814223,20.99830329904357,7501,1867255,51,167,Napili,Kapalua,Populated Place,HI,15,Maui,9,205954N,1563918W,20.998252,-156.6549913,,,,,2000-05-15T00:00:00.000Z,2012-10-09T00:00:00.000Z
-157.995724383176992,21.702100886535497,7502,1867256,1,3,Kahuku,Kawela Bay,Populated Place,HI,15,Honolulu,3,214208N,1575945W,21.70213,-157.99574,,,,,2000-05-15T00:00:00.000Z,2012-10-09T00:00:00.000Z
-158.199093015661163,21.475905009514808,7503,1867257,64,210,Waianae,Mākaha Valley,Populated Place,HI,15,Honolulu,3,212833N,1581157W,21.47583,-158.19918,,,,,2000-05-15T00:00:00.000Z,2012-10-03T00:00:00.000Z
-159.478868303349316,22.217724199364458,7504,1867259,73,239,Hanalei,Princeville,Populated Place,HI,15,Kauai,7,221303N,1592844W,22.2175824,-159.4788847,,,,,2000-05-15T00:00:00.000Z,2009-09-23T00:00:00.000Z
-158.052425685991579,21.663892929255333,7505,1867261,7,23,Waimea,Pūpūkea,Populated Place,HI,15,Honolulu,3,213949N,1580309W,21.66373,-158.05241,,,,,2000-05-15T00:00:00.000Z,2012-08-20T00:00:00.000Z
-158.030209325755806,21.398085097417646,7506,1867262,101,331,Schofield Barracks,Village Park,Populated Place,HI,15,Honolulu,3,212353N,1580149W,21.3980556,-158.0302778,,,,,2000-05-15T00:00:00.000Z,2008-04-21T00:00:00.000Z
-155.827693922242474,19.932498505926056,7507,1867263,125,410,Puu Hinai,Waikoloa Village,Populated Place,HI,15,Hawaii,1,195557N,1554940W,19.9325,-155.8277778,,,,,2000-05-15T00:00:00.000Z,2008-04-21T00:00:00.000Z
-157.943295644319903,21.404737915982974,7508,1867264,115,377,Waipahu,Waimalu,Populated Place,HI,15,Honolulu,3,212417N,1575636W,21.4047222,-157.9433333,,,,,2000-05-15T00:00:00.000Z,2008-04-21T00:00:00.000Z
-158.000485295002733,21.418287710290663,7509,1867265,116,381,Waipahu,Waipiʻo,Populated Place,HI,15,Honolulu,3,212506N,1580002W,21.4183333,-158.0005556,,,,,2000-05-15T00:00:00.000Z,2008-04-21T00:00:00.000Z
-157.926877383322392,21.645094121295966,7510,1875915,2,7,Kahuku,Aloha Center,Building,HI,15,Honolulu,3,213842N,1575537W,21.645,-157.9269444,,,,,2000-07-10T00:00:00.000Z,
-157.78442188233501,21.38233802376617,7511,1875916,89,292,Kaneohe,Amos Starr and Juliette Montague Cooke Memorial Academic Center,Building,HI,15,Honolulu,3,212256N,1574704W,21.3822222,-157.7844444,,,,,2000-07-10T00:00:00.000Z,
-157.784421880868479,21.381117322773235,7512,1875917,79,259,Kaneohe,Atherton Soccer Field,Park,HI,15,Honolulu,3,212252N,1574704W,21.3811111,-157.7844444,,,,,2000-07-10T00:00:00.000Z,
-157.925473586593512,21.644300665041552,7513,1875918,2,7,Kahuku,Cannon Activities Center,Building,HI,15,Honolulu,3,213839N,1575532W,21.6441667,-157.9255556,,,,,2000-07-10T00:00:00.000Z,
-157.861691975588286,21.313490506734023,7514,1875919,6,20,Honolulu,Century Square,Building,HI,15,Honolulu,3,211848N,1575142W,21.3133333,-157.8616667,,,,,2000-07-10T00:00:00.000Z,
-157.945798122520955,21.676527201707394,7515,1875920,1,3,Kahuku,Holy Cross Episcopal Mission,Church,HI,15,Honolulu,3,214035N,1575645W,21.6763889,-157.9458333,,,,,2000-07-10T00:00:00.000Z,
-157.78668017571033,21.384291145527815,7516,1875921,72,236,Kaneohe,Ilima Residence Hall,Building,HI,15,Honolulu,3,212303N,1574712W,21.3841667,-157.7866667,,,,,2000-07-10T00:00:00.000Z,
-157.929379801588709,21.645338260992826,7517,1875922,3,10,Kahuku,Joseph F Smith Library,Building,HI,15,Honolulu,3,213843N,1575546W,21.6452778,-157.9294444,,,,,2000-07-10T00:00:00.000Z,
-157.947507090877906,21.678297219920015,7518,1875923,4,13,Kahuku,Kahuku United Methodist Church,Church,HI,15,Honolulu,3,214042N,1575651W,21.6783333,-157.9475,,,,,2000-07-10T00:00:00.000Z,
-157.786375001308471,21.383924935132264,7519,1875924,74,243,Kaneohe,Kukui Residence Hall,Building,HI,15,Honolulu,3,212302N,1574711W,21.3838889,-157.7863889,,,,,2000-07-10T00:00:00.000Z,
-157.78582568669222,21.383924934984915,7520,1875925,85,279,Kaneohe,Lehua Residence Hall,Building,HI,15,Honolulu,3,212302N,1574709W,21.3838889,-157.7858333,,,,,2000-07-10T00:00:00.000Z,
-157.864682686084592,21.313124296794072,7521,1875926,2,7,Honolulu,Liberty House,Building,HI,15,Honolulu,3,211847N,1575153W,21.3130556,-157.8647222,,,,,2000-07-10T00:00:00.000Z,
-157.786008791348848,21.383741830064544,7522,1875927,77,253,Kaneohe,Lokelani Residence Hall,Building,HI,15,Honolulu,3,212301N,1574710W,21.3836111,-157.7861111,,,,,2000-07-10T00:00:00.000Z,
-157.928281178021876,21.64448376999654,7523,1875928,2,7,Kahuku,McKay Building,Building,HI,15,Honolulu,3,213840N,1575542W,21.6444444,-157.9283333,,,,,2000-07-10T00:00:00.000Z,
-157.78668017661505,21.384535285987674,7524,1875929,76,249,Kaneohe,Melia Residence Hall,Building,HI,15,Honolulu,3,212304N,1574712W,21.3844444,-157.7866667,,,,,2000-07-10T00:00:00.000Z,
-157.786924315472362,21.384535285566525,7525,1875930,73,239,Kaneohe,Mokihana Residence Hall,Building,HI,15,Honolulu,3,212304N,1574713W,21.3844444,-157.7869444,,,,,2000-07-10T00:00:00.000Z,
-157.860288173591897,21.3139177524682,7526,1875931,2,7,Honolulu,Queen Emma Building,Building,HI,15,Honolulu,3,211850N,1575137W,21.3138889,-157.8602778,,,,,2000-07-10T00:00:00.000Z,
-157.859677823786939,21.313490506995503,7527,1875932,4,13,Honolulu,Queen Emma Square,Park,HI,15,Honolulu,3,211848N,1575135W,21.3133333,-157.8597222,,,,,2000-07-10T00:00:00.000Z,
-157.9429905316386,21.674513044763966,7528,1875933,2,7,Kahuku,Saint Roch Church,Church,HI,15,Honolulu,3,214028N,1575635W,21.6744444,-157.9430556,,,,,2000-07-10T00:00:00.000Z,
-157.786008791925838,21.384291145561015,7529,1875934,86,282,Kaneohe,Samual N and Mary Castle Memorial Commons,Building,HI,15,Honolulu,3,212303N,1574710W,21.3841667,-157.7861111,,,,,2000-07-10T00:00:00.000Z,
-157.821592024063676,21.300306935092458,7530,1875935,30,98,Honolulu,Andrews Outdoor Theatre,Locale,HI,15,Honolulu,3,211801N,1574918W,21.3002778,-157.8216667,,,,,2000-07-10T00:00:00.000Z,
-157.822690652866129,21.300490039780243,7531,1875936,37,121,Honolulu,Bachman Hall,Building,HI,15,Honolulu,3,211802N,1574922W,21.3005556,-157.8227778,,,,,2000-07-10T00:00:00.000Z,
-157.816098888691414,21.306105263032421,7532,1875937,52,171,Honolulu,Bekesy Laboratory,Building,HI,15,Honolulu,3,211822N,1574858W,21.3061111,-157.8161111,,,,,2000-07-10T00:00:00.000Z,
-157.819394770159079,21.302504196357535,7533,1875938,47,154,Honolulu,Bilger Hall,Building,HI,15,Honolulu,3,211809N,1574910W,21.3025,-157.8194444,,,,,2000-07-10T00:00:00.000Z,
-157.825498259635623,21.300490040345071,7534,1875939,37,121,Honolulu,Castle Memorial Hall,Building,HI,15,Honolulu,3,211802N,1574932W,21.3005556,-157.8255556,,,,,2000-07-10T00:00:00.000Z,
-157.815488530135752,21.298720023507304,7535,1875940,23,75,Honolulu,Gladys K Ainoa Brandt Center for Hawaiian Studies,Building,HI,15,Honolulu,3,211755N,1574856W,21.2986111,-157.8155556,,,,,2000-07-10T00:00:00.000Z,
-157.816892340459617,21.304518352029188,7536,1875941,44,144,Honolulu,Center for Korean Studies,Building,HI,15,Honolulu,3,211816N,1574901W,21.3044444,-157.8169444,,,,,2000-07-10T00:00:00.000Z,
-157.822202377293934,21.303724897389493,7537,1875942,48,157,Honolulu,Crawford Hall,Building,HI,15,Honolulu,3,211813N,1574920W,21.3036111,-157.8222222,,,,,2000-07-10T00:00:00.000Z,
-157.822202376693241,21.302931441805736,7538,1875943,44,144,Honolulu,Dean Hall,Building,HI,15,Honolulu,3,211810N,1574920W,21.3027778,-157.8222222,,,,,2000-07-10T00:00:00.000Z,
-157.817685795181603,21.305128702773789,7539,1875944,49,161,Honolulu,Donald Sherman Laboratory,Building,HI,15,Honolulu,3,211818N,1574904W,21.305,-157.8177778,,,,,2000-07-10T00:00:00.000Z,
-157.820188216875579,21.29670586760237,7540,1875945,18,59,Honolulu,Duke Kahanamoku Aquatic Complex,Building,HI,15,Honolulu,3,211748N,1574913W,21.2966667,-157.8202778,,,,,2000-07-10T00:00:00.000Z,
-157.817197508925489,21.299696583966789,7541,1875946,23,75,Honolulu,East-West Center,Building,HI,15,Honolulu,3,211759N,1574902W,21.2997222,-157.8172222,,,,,2000-07-10T00:00:00.000Z,
-157.81658716787112,21.306105263506371,7542,1875947,56,184,Honolulu,East-West Center Cottages,Building,HI,15,Honolulu,3,211822N,1574900W,21.3061111,-157.8166667,,,,,2000-07-10T00:00:00.000Z,
-157.819394771254395,21.303724897208063,7543,1875948,40,131,Honolulu,Edmondson Hall,Building,HI,15,Honolulu,3,211813N,1574910W,21.3036111,-157.8194444,,,,,2000-07-10T00:00:00.000Z,
-157.823606176490813,21.300306935120574,7544,1875949,32,105,Honolulu,Founders Gate,Locale,HI,15,Honolulu,3,211801N,1574925W,21.3002778,-157.8236111,,,,,2000-07-10T00:00:00.000Z,
-157.816587158945453,21.298720023048517,7545,1875950,21,69,Honolulu,Frear Hall,Building,HI,15,Honolulu,3,211755N,1574900W,21.2986111,-157.8166667,,,,,2000-07-10T00:00:00.000Z,
-157.822995829942016,21.302931441516527,7546,1875951,46,151,Honolulu,Gartley Hall,Building,HI,15,Honolulu,3,211810N,1574923W,21.3027778,-157.8230556,,,,,2000-07-10T00:00:00.000Z,
-157.817502683026845,21.29890312899354,7547,1875952,22,72,Honolulu,Gateway House,Building,HI,15,Honolulu,3,211756N,1574903W,21.2988889,-157.8175,,,,,2000-07-10T00:00:00.000Z,
-157.822995830948372,21.303724897270481,7548,1875953,61,200,Honolulu,George Hall,Building,HI,15,Honolulu,3,211813N,1574923W,21.3036111,-157.8230556,,,,,2000-07-10T00:00:00.000Z,
-157.819394772326831,21.304701457587175,7549,1875954,42,138,Honolulu,Gilmore Hall,Building,HI,15,Honolulu,3,211817N,1574910W,21.3047222,-157.8194444,,,,,2000-07-10T00:00:00.000Z,
-157.823301004099903,21.301710740756661,7550,1875955,43,141,Honolulu,Gregg M Sinclair Library,Building,HI,15,Honolulu,3,211806N,1574924W,21.3016667,-157.8233333,,,,,2000-07-10T00:00:00.000Z,
-157.815305425210624,21.297926567410233,7551,1875956,23,75,Honolulu,Hale Aloha Ilima Tower,Building,HI,15,Honolulu,3,211752N,1574855W,21.2977778,-157.8152778,,,,,2000-07-10T00:00:00.000Z,
-157.816098879027834,21.297926567889657,7552,1875957,20,66,Honolulu,Hale Aloha Lehua Tower,Building,HI,15,Honolulu,3,211752N,1574858W,21.2977778,-157.8161111,,,,,2000-07-10T00:00:00.000Z,
-157.8157937038753,21.297316217094249,7553,1875958,21,69,Honolulu,Hale Aloha Lokelani Tower,Building,HI,15,Honolulu,3,211750N,1574857W,21.2972222,-157.8158333,,,,,2000-07-10T00:00:00.000Z,
-157.815305423967345,21.297316217265386,7554,1875959,22,72,Honolulu,Hale Aloha Mokihana Tower,Building,HI,15,Honolulu,3,211750N,1574855W,21.2972222,-157.8152778,,,,,2000-07-10T00:00:00.000Z,
-157.821408913711281,21.295485166139077,7555,1875960,11,36,Honolulu,Hale Anuenue,Building,HI,15,Honolulu,3,211744N,1574917W,21.2955556,-157.8213889,,,,,2000-07-10T00:00:00.000Z,
-157.816098885574974,21.303908002272713,7556,1875961,34,112,Honolulu,Hale Kahawai,Building,HI,15,Honolulu,3,211814N,1574858W,21.3038889,-157.8161111,,,,,2000-07-10T00:00:00.000Z,
-157.816404059609653,21.303297651071407,7557,1875962,31,102,Honolulu,Hale Kuahine,Building,HI,15,Honolulu,3,211812N,1574859W,21.3033333,-157.8163889,,,,,2000-07-10T00:00:00.000Z,
-157.815793711709347,21.304091107410976,7558,1875963,34,112,Honolulu,Hale Laulima,Building,HI,15,Honolulu,3,211815N,1574857W,21.3041667,-157.8158333,,,,,2000-07-10T00:00:00.000Z,
-157.816892337359093,21.30152763492066,7559,1875964,28,92,Honolulu,Hale Manoa,Building,HI,15,Honolulu,3,211805N,1574901W,21.3013889,-157.8169444,,,,,2000-07-10T00:00:00.000Z,
-157.81609887756477,21.29670586730585,7560,1875965,19,62,Honolulu,Hale Noelani,Building,HI,15,Honolulu,3,211748N,1574858W,21.2966667,-157.8161111,,,,,2000-07-10T00:00:00.000Z,
-157.816892330427521,21.296095516910597,7561,1875966,10,33,Honolulu,Hale Wainani,Building,HI,15,Honolulu,3,211746N,1574901W,21.2961111,-157.8169444,,,,,2000-07-10T00:00:00.000Z,
-157.821897202040475,21.303297651372976,7562,1875967,47,154,Honolulu,Hawaii Hall,Building,HI,15,Honolulu,3,211812N,1574919W,21.3033333,-157.8219444,,,,,2000-07-10T00:00:00.000Z,
-157.819394768319427,21.301527635729038,7563,1875968,42,138,Honolulu,Hawaii Institute of Geophysics,Building,HI,15,Honolulu,3,211805N,1574910W,21.3013889,-157.8194444,,,,,2000-07-10T00:00:00.000Z,
-157.82250755017958,21.301893845695105,7564,1875969,43,141,Honolulu,Hemenway Hall,Building,HI,15,Honolulu,3,211807N,1574921W,21.3019444,-157.8225,,,,,2000-07-10T00:00:00.000Z,
-157.817685793183045,21.303724897278432,7565,1875970,41,135,Honolulu,Henke Hall,Building,HI,15,Honolulu,3,211813N,1574904W,21.3036111,-157.8177778,,,,,2000-07-10T00:00:00.000Z,
-157.818601313418014,21.300306934684361,7566,1875971,27,89,Honolulu,Holmes Hall,Building,HI,15,Honolulu,3,211801N,1574907W,21.3002778,-157.8186111,,,,,2000-07-10T00:00:00.000Z,
-157.816892338074126,21.302504195792608,7567,1875972,29,95,Honolulu,Jefferson Hall,Building,HI,15,Honolulu,3,211809N,1574901W,21.3025,-157.8169444,,,,,2000-07-10T00:00:00.000Z,
-157.817197509751651,21.300306934252223,7568,1875973,24,79,Honolulu,John A Burns Hall,Building,HI,15,Honolulu,3,211801N,1574902W,21.3002778,-157.8172222,,,,,2000-07-10T00:00:00.000Z,
-157.819089591799468,21.299513479127732,7569,1875974,25,82,Honolulu,Johnson Hall A,Building,HI,15,Honolulu,3,211758N,1574909W,21.2994444,-157.8191667,,,,,2000-07-10T00:00:00.000Z,
-157.818296137196313,21.299330374256865,7570,1875975,24,79,Honolulu,Johnson Hall B,Building,HI,15,Honolulu,3,211757N,1574906W,21.2991667,-157.8183333,,,,,2000-07-10T00:00:00.000Z,
-157.818601316343631,21.303114546316891,7571,1875976,41,135,Honolulu,Keller Hall,Building,HI,15,Honolulu,3,211811N,1574907W,21.3030556,-157.8186111,,,,,2000-07-10T00:00:00.000Z,
-157.817685791756446,21.302504196078591,7572,1875977,34,112,Honolulu,Kennedy Theatre,Building,HI,15,Honolulu,3,211809N,1574904W,21.3025,-157.8177778,,,,,2000-07-10T00:00:00.000Z,
-157.821897197387244,21.298903129250068,7573,1875978,22,72,Honolulu,Klum Gymnasium,Building,HI,15,Honolulu,3,211756N,1574919W,21.2988889,-157.8219444,,,,,2000-07-10T00:00:00.000Z,
-157.820493395489422,21.300306934354982,7574,1875979,29,95,Honolulu,Krauss Hall,Building,HI,15,Honolulu,3,211801N,1574914W,21.3002778,-157.8205556,,,,,2000-07-10T00:00:00.000Z,
-157.820188222682077,21.30171074040468,7575,1875980,43,141,Honolulu,Kuykendall Hall,Building,HI,15,Honolulu,3,211806N,1574913W,21.3016667,-157.8202778,,,,,2000-07-10T00:00:00.000Z,
-157.816892339692316,21.30372489673519,7576,1875981,35,115,Honolulu,Lincoln Hall,Building,HI,15,Honolulu,3,211813N,1574901W,21.3036111,-157.8169444,,,,,2000-07-10T00:00:00.000Z,
-157.820798573363277,21.302504196432196,7577,1875982,46,151,Honolulu,Miller Hall,Building,HI,15,Honolulu,3,211809N,1574915W,21.3025,-157.8208333,,,,,2000-07-10T00:00:00.000Z,
-157.817685793607012,21.304091107153621,7578,1875983,44,144,Honolulu,Moore Hall,Building,HI,15,Honolulu,3,211815N,1574904W,21.3041667,-157.8177778,,,,,2000-07-10T00:00:00.000Z,
-157.822995825581955,21.298903128535279,7579,1875984,22,72,Honolulu,Orvis Auditorium,Building,HI,15,Honolulu,3,211756N,1574923W,21.2988889,-157.8230556,,,,,2000-07-10T00:00:00.000Z,
-157.817990971028451,21.305922158616717,7580,1875985,52,171,Honolulu,Pope Laboratory,Building,HI,15,Honolulu,3,211821N,1574905W,21.3058333,-157.8180556,,,,,2000-07-10T00:00:00.000Z,
-157.821897203180669,21.303908002175145,7581,1875986,49,161,Honolulu,Saunders Hall,Building,HI,15,Honolulu,3,211814N,1574919W,21.3038889,-157.8219444,,,,,2000-07-10T00:00:00.000Z,
-157.818601308356904,21.296522762079533,7582,1875987,13,43,Honolulu,Les Murakami Stadium,Park,HI,15,Honolulu,3,211747N,1574907W,21.2963889,-157.8186111,,,,,2000-07-10T00:00:00.000Z,2007-10-17T00:00:00.000Z
-157.817990969004398,21.304701457618204,7583,1875988,46,151,Honolulu,Saint John Hall,Building,HI,15,Honolulu,3,211817N,1574905W,21.3047222,-157.8180556,,,,,2000-07-10T00:00:00.000Z,
-157.820005117073862,21.300490039813809,7584,1875989,31,102,Honolulu,Sakamaki Hall,Building,HI,15,Honolulu,3,211802N,1574912W,21.3005556,-157.82,,,,,2000-07-10T00:00:00.000Z,
-157.819699944873975,21.303297651282627,7585,1875990,41,135,Honolulu,Snyder Hall,Building,HI,15,Honolulu,3,211812N,1574911W,21.3033333,-157.8197222,,,,,2000-07-10T00:00:00.000Z,
-157.820005120543613,21.303908002025679,7586,1875991,42,138,Honolulu,Spalding Hall,Building,HI,15,Honolulu,3,211814N,1574912W,21.3038889,-157.82,,,,,2000-07-10T00:00:00.000Z,
-157.81890649167164,21.303908001609575,7587,1875992,40,131,Honolulu,Thomas Hale Hamilton Library,Building,HI,15,Honolulu,3,211814N,1574908W,21.3038889,-157.8188889,,,,,2000-07-10T00:00:00.000Z,
-157.826108609655591,21.301893846005719,7588,1875993,50,164,Honolulu,University Elementary School,School,HI,15,Honolulu,3,211807N,1574934W,21.3019444,-157.8261111,,,,,2000-07-10T00:00:00.000Z,
-157.821103748018771,21.303297651816195,7589,1875994,46,151,Honolulu,Varney Circle,Locale,HI,15,Honolulu,3,211812N,1574916W,21.3033333,-157.8211111,,,,,2000-07-10T00:00:00.000Z,
-157.818601315236975,21.301710740163461,7590,1875995,40,131,Honolulu,Watanabe Hall,Building,HI,15,Honolulu,3,211806N,1574907W,21.3016667,-157.8186111,,,,,2000-07-10T00:00:00.000Z,
-157.820493399875375,21.303724897088951,7591,1875996,46,151,Honolulu,Webster Hall,Building,HI,15,Honolulu,3,211813N,1574914W,21.3036111,-157.8205556,,,,,2000-07-10T00:00:00.000Z,
-157.820188219853208,21.299513478862085,7592,1875997,26,85,Honolulu,William S Richardson School of Law Library,Building,HI,15,Honolulu,3,211758N,1574913W,21.2994444,-157.8202778,,,,,2000-07-10T00:00:00.000Z,
-157.824704807000415,21.301710741351449,7593,1875998,46,151,Honolulu,Wist Hall,Building,HI,15,Honolulu,3,211806N,1574929W,21.3016667,-157.8247222,,,,,2000-07-10T00:00:00.000Z,
-157.777708146824438,21.445143076434807,7594,1875999,1,3,Kaneohe,Davie Point,Cape,HI,15,Honolulu,3,212642N,1574640W,21.44507,-157.7777159,,,,,2000-07-10T00:00:00.000Z,2012-10-22T00:00:00.000Z
-157.815915901943725,21.405104099315782,7595,1876000,105,344,Kaneohe,Hawaii State Hospital,Hospital,HI,15,Honolulu,3,212418N,1574857W,21.4050621,-157.8158883,,,,,2000-07-10T00:00:00.000Z,2018-06-02T00:00:00.000Z
-157.826902232066772,21.456129397020465,7596,1876001,3,10,Kaneohe,Kalaeaalakihi,Cape,HI,15,Honolulu,3,212722N,1574937W,21.4561111,-157.8269444,,,,,2000-07-10T00:00:00.000Z,2012-11-05T00:00:00.000Z
-157.901425899288284,21.605299223463327,7597,1876002,0,0,Hauula,Kapaka Beach,Beach,HI,15,Honolulu,3,213619N,1575405W,21.605278,-157.9014033,,,,,2000-07-10T00:00:00.000Z,2012-10-23T00:00:00.000Z
-157.90942144620567,21.610304102200718,7598,1876003,1,3,Hauula,Kapalaoa Beach,Beach,HI,15,Honolulu,3,213637N,1575434W,21.6102755,-157.9094231,,,,,2000-07-10T00:00:00.000Z,2012-10-23T00:00:00.000Z
-157.823911521872645,21.453138678742963,7599,1876004,1,3,Kaneohe,Pokole Point,Cape,HI,15,Honolulu,3,212711N,1574926W,21.4530556,-157.8238889,,,,,2000-07-10T00:00:00.000Z,2012-11-05T00:00:00.000Z
-155.821103178132603,20.027714349805102,7600,1877550,40,131,Kawaihae,Puʻukoholā Heiau National Historic Site,Park,HI,15,Hawaii,1,200140N,1554916W,20.0277218,-155.8211629,,,,,2000-08-17T00:00:00.000Z,2018-09-04T00:00:00.000Z
-157.726927422446295,21.298719911647279,7601,1878757,87,285,Koko Head,Kuliʻouʻou Neighborhood Park,Park,HI,15,Honolulu,3,211755N,1574337W,21.2986111,-157.7269444,,,,,2003-09-30T00:00:00.000Z,
-157.757200177507855,21.296522758734572,7602,1878758,91,299,Koko Head,Wailupe Valley Neighborhood Park,Park,HI,15,Honolulu,3,211747N,1574526W,21.2963889,-157.7572222,,,,,2003-09-30T00:00:00.000Z,
-157.659180319262617,21.323743978473711,7603,1878759,0,0,Koko Head,Kāohikaipu Island State Seabird Sanctuary,Park,HI,15,Honolulu,3,211925N,1573933W,21.3236111,-157.6591667,,,,,2003-09-30T00:00:00.000Z,
-157.659729622816201,21.331739575876014,7604,1878760,0,0,Koko Head,Mānana Island State Seabird Sanctuary,Park,HI,15,Honolulu,3,211954N,1573935W,21.3316667,-157.6597222,,,,,2003-09-30T00:00:00.000Z,2012-12-31T00:00:00.000Z
-157.737181022714338,21.288344002390367,7605,1878762,57,187,Koko Head,Honolulu Waldorf School,School,HI,15,Honolulu,3,211718N,1574414W,21.2883333,-157.7372222,,,,,2003-09-30T00:00:00.000Z,
-157.652710770058519,21.312086248826283,7606,1878763,0,0,Koko Head,Makapuʻu Point State Wayside,Park,HI,15,Honolulu,3,211843N,1573910W,21.3119444,-157.6527778,,,,,2003-09-30T00:00:00.000Z,
-158.125789750959001,21.579542511205201,7607,1878764,3,10,Haleiwa,Waiaula District Park,Park,HI,15,Honolulu,3,213446N,1580733W,21.5794444,-158.1258333,,,,,2003-09-30T00:00:00.000Z,
-158.143001555804972,21.586500522735435,7608,1878765,0,0,Haleiwa,Aweoweo Beach Park,Park,HI,15,Honolulu,3,213511N,1580835W,21.5863889,-158.1430556,,,,,2003-09-30T00:00:00.000Z,
-158.119075880600434,21.590284674758614,7609,1878766,0,0,Haleiwa,Kaiaka Bay Beach Park,Park,HI,15,Honolulu,3,213525N,1580709W,21.5902778,-158.1191667,,,,,2003-09-30T00:00:00.000Z,
-158.02972097141415,21.512892098113003,7610,1878803,296,971,Haleiwa,Kahi Kani Park,Park,HI,15,Honolulu,3,213046N,1580147W,21.5127778,-158.0297222,,,,,2003-09-30T00:00:00.000Z,
-158.036190688539506,21.504713404910447,7611,1878804,284,932,Haleiwa,Kukaniloko Birthstones State Historic Site,Park,HI,15,Honolulu,3,213017N,1580210W,21.5047046,-158.0362487,,,,,2003-09-30T00:00:00.000Z,2012-12-31T00:00:00.000Z
-158.125301519410414,21.565687552310031,7612,1878805,21,69,Haleiwa,Waiaula High and Intermediate School,School,HI,15,Honolulu,3,213357N,1580731W,21.5657143,-158.1252908,,,,,2003-09-30T00:00:00.000Z,2018-05-30T00:00:00.000Z
-158.121822497351445,21.575697298334994,7613,1878806,4,13,Haleiwa,Waialua Elementary School,School,HI,15,Honolulu,3,213432N,1580719W,21.575623,-158.1218423,,,,,2003-09-30T00:00:00.000Z,2018-05-29T00:00:00.000Z
-158.114010006257786,21.584486340071379,7614,1878807,3,10,Haleiwa,Haleiwa Elementary School,School,HI,15,Honolulu,3,213504N,1580650W,21.5845608,-158.1139993,,,,,2003-09-30T00:00:00.000Z,2018-04-08T00:00:00.000Z
